label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3
canonical_GF,add,53,0.0016,1.7145,7,C<G<F,9500.0,11000.0,26000.0,between_gen_F,18500,0.9913573861122131,10,0.9913573970513472,0.9959328927300457,0.004067107269954245,0.995017793594306,0.0006744534398282176,0.9788741850312688,"1,9,12,5,24,22,14,26,16,18",0.019827147941026944,0.9872902897813929,-0.0036603965429587992,0.9715302491103203,-269.72222222222376
canonical_GF,add,53,0.0016,1.7145,7,C<G<F,9500.0,11000.0,26000.0,post_all,30000,1.0,1,1.0,0.1840366039654296,1.0,1.0,0.0,0.2903782116296667,1,0.14133197763091002,0.0,0.0,0.85866802236909,inf
canonical_GF,add,53,0.0016,1.7145,7,C<G<F,9500.0,11000.0,26000.0,post_all,30000,1.0,3,1.0,1.0,0.9079816980172852,1.0,0.0,0.6345569154534457,"1,9,12",0.10421962379257753,0.09201830198271477,0.0,0.8957803762074225,inf
canonical_GF,add,53,0.0016,1.7145,7,C<G<F,9500.0,11000.0,26000.0,post_all,30000,1.0,5,1.0,1.0,0.14794102694458566,1.0,0.0,0.8516504059919245,"1,9,12,24,5",0.06914082358922216,0.8520589730554143,0.0,0.9308591764107779,inf
canonical_GF,add,53,0.0016,1.7145,7,C<G<F,9500.0,11000.0,26000.0,post_all,30000,1.0,10,1.0,1.0,0.0071174377224199285,1.0,0.0,0.9927634577468306,"1,9,12,24,5,14,22,10,11,7",0.020843924758515507,0.9928825622775801,0.0,0.9791560752414845,inf
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,pre_all,4000,0.0289781391620636,1,0.028978139298423997,0.06964921199796645,0.011184544992374174,0.030096593797661414,0.0014522477739792267,0.14869463396718274,15,0.01677681748856126,0.017793594306049824,-0.0011184544992374167,0.012201321809862737,-15.90909090909092
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,pre_all,4000,0.0289781391620636,3,0.028978139298423997,0.23995932892730046,0.0020335536349771225,0.03416370106761566,0.0012201321809862742,0.337613430100218,"15,22,4",0.009659379766141332,0.026944585663446874,-0.0051855617691916635,0.019318759532282667,-5.196078431372548
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,pre_all,4000,0.0289781391620636,5,0.028978139298423997,0.23182511438739198,0.0020335536349771225,0.042196237925775294,0.0005569115988867976,0.44550005213241556,"15,22,4,5,14",0.011184544992374174,0.026944585663446874,-0.013218098627351297,0.017793594306049824,-2.0384615384615383
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,pre_all,4000,0.0289781391620636,10,0.028978139298423997,0.1077783426537875,0.003050330452465684,0.06588713777325876,0.0017786330131709103,0.6263320121262135,"15,22,4,5,14,8,2,3,13,25",0.018810371123538384,0.025927808845958314,-0.03690899847483477,0.010167768174885614,-0.7024793388429754
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_circ_gen,9000,0.6232841610908508,1,0.6232841891204881,0.14539908490086426,0.3340111845449924,0.6046771733604472,0.013142012449964324,0.20639778948379192,15,0.07066598881545501,0.2892730045754957,0.018607015760040868,0.5526182003050331,15.54644808743153
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_circ_gen,9000,0.6232841610908508,3,0.6232841891204881,0.9150991357397051,0.041179461108286734,0.641687849517031,0.007839078908956347,0.5844828096510767,"15,4,22",0.03507880020335536,0.5821047280122014,-0.018403660396542842,0.5882053889171327,-31.629834254143848
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_circ_gen,9000,0.6232841610908508,5,0.6232841891204881,0.9186578546009151,0.005083884087442806,0.6917132689374681,0.002992158407638449,0.8004308000227672,"15,4,22,5,25",0.02389425521098119,0.6182003050330453,-0.06842907981697999,0.5993899339095069,-9.03417533432395
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_circ_gen,9000,0.6232841610908508,10,0.6232841891204881,0.784443314692425,0.006100660904931368,0.723640061006609,0.005386038693705735,0.914852632653819,"15,4,22,5,25,3,2,14,13,24",0.019827147941026944,0.6171835282155568,-0.10035587188612094,0.6034570411794612,-6.149949341438708
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_gen_F,14500,0.9938993453979492,1,0.9938993390950687,0.17488561260803254,0.9791560752414845,0.9932892730045755,0.0009858016995254683,0.2195940384364935,15,0.22013218098627352,0.014743263853584154,0.0006100660904931887,0.7737671581087952,24.166666666664636
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_gen_F,14500,0.9938993453979492,3,0.9938993390950687,0.9781392984239959,0.8286731062531775,0.9930859176410778,0.0013866986982192066,0.5920493802491991,"15,4,22",0.12963904422979156,0.1652262328418912,0.0008134214539908813,0.8642602948652771,203.12499999999193
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_gen_F,14500,0.9938993453979492,5,0.9938993390950687,0.9888154550076258,0.0788002033553635,0.9919674631418403,0.0015553694500028848,0.8928793894169464,"15,4,22,25,5",0.03558718861209965,0.9150991357397051,0.0019318759532284124,0.958312150482969,473.68421052627997
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,between_gen_F,14500,0.9938993453979492,10,0.9938993390950687,0.9959328927300457,0.004575495678698526,0.995017793594306,0.0003804430489856563,0.9927080194392026,"15,4,22,25,5,2,14,12,24,8",0.020335536349771224,0.9893238434163701,-0.001118454499237309,0.9735638027452974,-884.5454545455402
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,post_all,22500,1.0,1,1.0,0.20589730554143365,1.0,1.0,0.0,0.19021617293129975,22,0.03355363497712252,0.0,0.0,0.9664463650228775,inf
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,post_all,22500,1.0,3,1.0,1.0,0.9984748347737672,1.0,0.0,0.5391191621576497,"22,15,4",0.03457041179461108,0.0015251652262328053,0.0,0.9654295882053889,inf
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,post_all,22500,1.0,5,1.0,1.0,0.597864768683274,1.0,0.0,0.8094759658822038,"22,15,4,25,5",0.022369089984748347,0.402135231316726,0.0,0.9776309100152516,inf
